A0PJZ3	Nucleotide-diphospho-sugar transferases [IPR029044]
A1A4S6	Rho GTPase activation protein [IPR008936]
A1A4S6	SH3-like domain superfamily [IPR036028]
A1A4S6	AH/BAR domain superfamily [IPR027267]
A1A4S6	PH-like domain superfamily [IPR011993]
A1A4Y4	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A1A5C7	MFS transporter superfamily [IPR036259]
A1IGU5	SH3-like domain superfamily [IPR036028]
A1IGU5	AH/BAR domain superfamily [IPR027267]
A1IGU5	Dbl homology (DH) domain superfamily [IPR035899]
A1KZ92	Haem peroxidase domain superfamily, animal type [IPR037120]
A1KZ92	Immunoglobulin-like domain superfamily [IPR036179]
A1KZ92	Leucine-rich repeat domain superfamily [IPR032675]
A1KZ92	Haem peroxidase superfamily [IPR010255]
A1KZ92	Immunoglobulin-like fold [IPR013783]
A1L020	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A1L020	K Homology domain, type 1 superfamily [IPR036612]
A1L0T0	Thiamin diphosphate-binding fold [IPR029061]
A1L0T0	DHS-like NAD/FAD-binding domain superfamily [IPR029035]
A1L157	Tetraspanin, EC2 domain superfamily [IPR008952]
A1L167	Ubiquitin-conjugating enzyme/RWD-like [IPR016135]
A1L1A6	Immunoglobulin-like domain superfamily [IPR036179]
A1L1A6	Immunoglobulin-like fold [IPR013783]
A1L390	Dbl homology (DH) domain superfamily [IPR035899]
A1L390	PH-like domain superfamily [IPR011993]
A1L3X4	Metallothionein domain superfamily, vertebrate [IPR023587]
A1L3X4	Metallothionein domain superfamily [IPR017854]
A1L453	Peptidase S1, PA clan [IPR009003]
A1L453	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
A1L4H1	SRCR-like domain superfamily [IPR036772]
A1L4K1	Immunoglobulin-like fold [IPR013783]
A1L4K1	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A1L4K1	Fibronectin type III superfamily [IPR036116]
A1L4K1	B30.2/SPRY domain superfamily [IPR043136]
A1X283	SH3-like domain superfamily [IPR036028]
A1X283	PX domain superfamily [IPR036871]
A1XBS5	AH/BAR domain superfamily [IPR027267]
A1YPR0	Armadillo-type fold [IPR016024]
A1YPR0	Zinc finger C2H2 superfamily [IPR036236]
A1YPR0	SKP1/BTB/POZ domain superfamily [IPR011333]
A1Z1Q3	Macro domain-like [IPR043472]
A2A2Y4	FERM superfamily, second domain [IPR035963]
A2A2Y4	Ubiquitin-like domain superfamily [IPR029071]
A2A2Y4	PH-like domain superfamily [IPR011993]
A2A2Y4	FERM/acyl-CoA-binding protein superfamily [IPR014352]
A2A2Z9	Ankyrin repeat-containing domain superfamily [IPR036770]
A2A368	MAGE homology domain, winged helix WH2 motif [IPR041899]
A2A368	MAGE homology domain, winged helix WH1 motif [IPR041898]
A2A3K4	Protein-tyrosine phosphatase-like [IPR029021]
A2A3L6	Tetratricopeptide-like helical domain superfamily [IPR011990]
A2A3N6	Phosphatidylinositol-4-phosphate 5-kinase, N-terminal [IPR027484]
A2A3N6	von Willebrand factor A-like domain superfamily [IPR036465]
A2CJ06	Zinc finger, ZZ-type superfamily [IPR043145]
A2CJ06	EF-hand domain pair [IPR011992]
A2NJV5	Immunoglobulin-like fold [IPR013783]
A2NJV5	Immunoglobulin-like domain superfamily [IPR036179]
A2PYH4	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A2PYH4	Winged helix-like DNA-binding domain superfamily [IPR036388]
A2PYH4	Winged helix DNA-binding domain superfamily [IPR036390]
A2RRD8	KRAB domain superfamily [IPR036051]
A2RRD8	Zinc finger C2H2 superfamily [IPR036236]
A2RRH5	Quinoprotein alcohol dehydrogenase-like superfamily [IPR011047]
A2RRH5	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A2RRP1	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A2RRP1	Quinoprotein amine dehydrogenase, beta chain-like [IPR011044]
A2RTX5	TGS-like [IPR012676]
A2RTX5	Beta-grasp domain superfamily [IPR012675]
A2RTX5	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily [IPR018163]
A2RTX5	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
A2RTX5	Anticodon-binding domain superfamily [IPR036621]
A2RTY3	Armadillo-type fold [IPR016024]
A2RTY3	Armadillo-like helical [IPR011989]
A2RU49	Protein kinase-like domain superfamily [IPR011009]
A2RU54	Homeobox-like domain superfamily [IPR009057]
A2RU67	Quinoprotein alcohol dehydrogenase-like superfamily [IPR011047]
A2RUH7	Immunoglobulin-like domain superfamily [IPR036179]
A2RUH7	Immunoglobulin-like fold [IPR013783]
A2RUH7	Fibronectin type III superfamily [IPR036116]
A2RUS2	DENN domain, C-terminal lobe [IPR043153]
A2RUS2	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A2RUS2	WD40-repeat-containing domain superfamily [IPR036322]
A2VCK2	Doublecortin domain superfamily [IPR036572]
A2VDF0	RbsD-like superfamily [IPR023750]
A2VDJ0	Immunoglobulin-like fold [IPR013783]
A2VEC9	Thrombospondin type-1 (TSP1) repeat superfamily [IPR036383]
A2VEC9	Galactose-binding-like domain superfamily [IPR008979]
A2VEC9	LDL receptor-like superfamily [IPR036055]
A2VEC9	Serine protease inhibitor-like superfamily [IPR036084]
A2VEC9	Pacifastin domain superfamily [IPR036201]
A3KMH1	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A3KMH1	von Willebrand factor A-like domain superfamily [IPR036465]
A3KN83	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A3QJZ6	Leucine-rich repeat domain superfamily [IPR032675]
A3QJZ7	Leucine-rich repeat domain superfamily [IPR032675]
A4D126	Nucleotide-diphospho-sugar transferases [IPR029044]
A4D1E1	Zinc finger C2H2 superfamily [IPR036236]
A4D1E9	GTP1/OBG domain superfamily [IPR036726]
A4D1E9	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A4D1F6	Death-like domain superfamily [IPR011029]
A4D1F6	Leucine-rich repeat domain superfamily [IPR032675]
A4D1P6	WD40-repeat-containing domain superfamily [IPR036322]
A4D1P6	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A4D1S0	C-type lectin-like/link domain superfamily [IPR016186]
A4D1S0	C-type lectin fold [IPR016187]
A4D1S5	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A4D1T9	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
A4D1T9	Peptidase S1, PA clan [IPR009003]
A4D1Z8	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A4D256	Protein-tyrosine phosphatase-like [IPR029021]
A4D2B0	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like [IPR036866]
A4D2B8	Histidine kinase/HSP90-like ATPase superfamily [IPR036890]
A4D2P6	Formin, FH2 domain superfamily [IPR042201]
A4D2P6	PDZ superfamily [IPR036034]
A4FU01	Protein-tyrosine phosphatase-like [IPR029021]
A4FU49	SH3-like domain superfamily [IPR036028]
A4FU69	GAF-like domain superfamily [IPR029016]
A4GXA9	EME1/EME2, C-terminal domain [IPR042530]
A4QPB2	Six-bladed beta-propeller, TolB-like [IPR011042]
A4QPH2	Protein kinase-like domain superfamily [IPR011009]
A4QPH2	Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily [IPR036940]
A5A3E0	Ankyrin repeat-containing domain superfamily [IPR036770]
A5A3E0	ATPase, nucleotide binding domain [IPR043129]
A5D8T8	C-type lectin fold [IPR016187]
A5D8T8	C-type lectin-like/link domain superfamily [IPR016186]
A5D8T8	CAP superfamily [IPR035940]
A5D8V6	ESCRT assembly domain [IPR037202]
A5D8V6	Helix hairpin bin domain superfamily [IPR029012]
A5D8W1	Armadillo-type fold [IPR016024]
A5D8W1	Armadillo-like helical [IPR011989]
A5LHX3	Nucleophile aminohydrolases, N-terminal [IPR029055]
A5PKW4	Sec7, C-terminal domain superfamily [IPR023394]
A5PKW4	PH-like domain superfamily [IPR011993]
A5PKW4	Sec7 domain superfamily [IPR035999]
A5PLK6	RGS domain superfamily [IPR036305]
A5PLK6	RGS, subdomain 2 [IPR044926]
A5PLL1	Ankyrin repeat-containing domain superfamily [IPR036770]
A5X5Y0	Neuronal acetylcholine receptor [IPR038050]
A5X5Y0	Neurotransmitter-gated ion-channel ligand-binding domain superfamily [IPR036734]
A5X5Y0	Neurotransmitter-gated ion-channel transmembrane domain superfamily [IPR036719]
A5YKK6	CCR4-NOT subunit 1, TTP binding domain superfamily [IPR038535]
A6H8M9	Cadherin-like superfamily [IPR015919]
A6H8Y1	Homeobox-like domain superfamily [IPR009057]
A6NC05	Thioredoxin-like superfamily [IPR036249]
A6NC42	K Homology domain, type 1 superfamily [IPR036612]
A6NC57	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NC86	Snake toxin-like superfamily [IPR045860]
A6NC98	CH domain superfamily [IPR036872]
A6NCE7	Ubiquitin-like domain superfamily [IPR029071]
A6NCF5	SKP1/BTB/POZ domain superfamily [IPR011333]
A6NCF5	Kelch-type beta propeller [IPR015915]
A6NCF6	MAGE homology domain, winged helix WH2 motif [IPR041899]
A6NCF6	MAGE homology domain, winged helix WH1 motif [IPR041898]
A6NCI4	von Willebrand factor A-like domain superfamily [IPR036465]
A6NCK2	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NCK2	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NCK2	B30.2/SPRY domain superfamily [IPR043136]
A6NCL7	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NCM1	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A6NCQ9	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NCS4	Homeobox-like domain superfamily [IPR009057]
A6NCW0	Papain-like cysteine peptidase superfamily [IPR038765]
A6NCW7	Papain-like cysteine peptidase superfamily [IPR038765]
A6ND91	NAD(P)-binding domain superfamily [IPR036291]
A6NDA9	Immunoglobulin-like domain superfamily [IPR036179]
A6NDA9	Immunoglobulin-like fold [IPR013783]
A6NDA9	Leucine-rich repeat domain superfamily [IPR032675]
A6NDE4	RNA-binding domain superfamily [IPR035979]
A6NDE4	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
A6NDG6	HAD-like superfamily [IPR036412]
A6NDG6	HAD superfamily [IPR023214]
A6NDI0	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NDI0	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NDI0	B30.2/SPRY domain superfamily [IPR043136]
A6NDL7	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
A6NDN8	Ubiquitin-like domain superfamily [IPR029071]
A6NDR6	Homeobox-like domain superfamily [IPR009057]
A6NDS4	Rab-GTPase-TBC domain superfamily [IPR035969]
A6NDX5	KRAB domain superfamily [IPR036051]
A6NDX5	Zinc finger C2H2 superfamily [IPR036236]
A6NDY0	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
A6NDY0	RNA-binding domain superfamily [IPR035979]
A6NE02	SKP1/BTB/POZ domain superfamily [IPR011333]
A6NE52	WD40-repeat-containing domain superfamily [IPR036322]
A6NE52	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A6NEC2	Aminopeptidase N-like , N-terminal domain superfamliy [IPR042097]
A6NEC2	Peptidase M4/M1, CTD superfamily [IPR027268]
A6NED2	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II [IPR009091]
A6NEE1	PH-like domain superfamily [IPR011993]
A6NEK1	Immunoglobulin E-set [IPR014756]
A6NEK1	Arrestin-like, C-terminal [IPR014752]
A6NEL2	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NEQ0	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
A6NEQ0	RNA-binding domain superfamily [IPR035979]
A6NER0	Rab-GTPase-TBC domain superfamily [IPR035969]
A6NES4	Armadillo-like helical [IPR011989]
A6NES4	Armadillo-type fold [IPR016024]
A6NEY8	YbaK/aminoacyl-tRNA synthetase-associated domain superfamily [IPR036754]
A6NF34	von Willebrand factor A-like domain superfamily [IPR036465]
A6NFD8	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
A6NFE3	EF-hand domain pair [IPR011992]
A6NFF2	NAP-like superfamily [IPR037231]
A6NFH5	Calycin [IPR012674]
A6NFI3	KRAB domain superfamily [IPR036051]
A6NFI3	Zinc finger C2H2 superfamily [IPR036236]
A6NFK2	Heat shock protein DnaJ, cysteine-rich domain superfamily [IPR036410]
A6NFN3	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
A6NFN3	RNA-binding domain superfamily [IPR035979]
A6NFN9	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NFN9	Ubiquitin-like domain superfamily [IPR029071]
A6NFQ2	Class I glutamine amidotransferase-like [IPR029062]
A6NFQ2	Peptidase M60, enhancin-like domain 3 [IPR042279]
A6NFQ7	Homeobox-like domain superfamily [IPR009057]
A6NFU0	Immunoglobulin-like domain superfamily [IPR036179]
A6NFU0	Immunoglobulin-like fold [IPR013783]
A6NFU8	Peptidase C15, pyroglutamyl peptidase I-like superfamily [IPR036440]
A6NFX1	MFS transporter superfamily [IPR036259]
A6NGD5	Zinc finger C2H2 superfamily [IPR036236]
A6NGD5	SCAN domain superfamily [IPR038269]
A6NGE4	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
A6NGE4	WD40-repeat-containing domain superfamily [IPR036322]
A6NGE7	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase superfamily [IPR036778]
A6NGH8	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NGJ6	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NGJ6	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NGJ6	B30.2/SPRY domain superfamily [IPR043136]
A6NGN4	Leucine-rich repeat domain superfamily [IPR032675]
A6NGN9	Immunoglobulin-like domain superfamily [IPR036179]
A6NGN9	Immunoglobulin-like fold [IPR013783]
A6NGQ2	K Homology domain, type 1 superfamily [IPR036612]
A6NGR9	Armadillo-type fold [IPR016024]
A6NGR9	Armadillo-like helical [IPR011989]
A6NGU5	Nucleophile aminohydrolases, N-terminal [IPR029055]
A6NGU5	Gamma-glutamyltranspeptidase, large subunit, C-terminal domain [IPR043138]
A6NGU5	Gamma-glutamyltranspeptidase, small subunit [IPR043137]
A6NH11	Glycolipid transfer protein superfamily [IPR036497]
A6NH57	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A6NHC0	Papain-like cysteine peptidase superfamily [IPR038765]
A6NHC0	Calpain large subunit, domain III superfamily [IPR036213]
A6NHC0	EF-hand domain pair [IPR011992]
A6NHG4	Tautomerase/MIF superfamily [IPR014347]
A6NHJ4	KRAB domain superfamily [IPR036051]
A6NHJ4	Zinc finger C2H2 superfamily [IPR036236]
A6NHL2	Tubulin/FtsZ-like, C-terminal domain [IPR037103]
A6NHL2	Tubulin/FtsZ, GTPase domain superfamily [IPR036525]
A6NHL2	Tubulin/FtsZ, C-terminal [IPR008280]
A6NHL2	Tubulin, C-terminal [IPR023123]
A6NHM9	Copper type II, ascorbate-dependent monooxygenase-like, C-terminal [IPR014784]
A6NHM9	PHM/PNGase F domain superfamily [IPR008977]
A6NHM9	Copper type II, ascorbate-dependent monooxygenase, N-terminal domain superfamily [IPR036939]
A6NHN0	Tumour necrosis factor-like domain superfamily [IPR008983]
A6NHQ2	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
A6NHR9	Histidine kinase/HSP90-like ATPase superfamily [IPR036890]
A6NHR9	SMCs flexible hinge superfamily [IPR036277]
A6NHT5	Homeobox-like domain superfamily [IPR009057]
A6NHX0	ACT-like domain [IPR045865]
A6NHY2	Death-like domain superfamily [IPR011029]
A6NHY2	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NHZ5	Leucine-rich repeat domain superfamily [IPR032675]
A6NI03	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NI03	B30.2/SPRY domain superfamily [IPR043136]
A6NI03	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NI15	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
A6NI28	PH-like domain superfamily [IPR011993]
A6NI28	Rho GTPase activation protein [IPR008936]
A6NI28	SH3-like domain superfamily [IPR036028]
A6NI28	AH/BAR domain superfamily [IPR027267]
A6NI47	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NI72	SH3-like domain superfamily [IPR036028]
A6NI72	PX domain superfamily [IPR036871]
A6NI73	Immunoglobulin-like fold [IPR013783]
A6NI73	Immunoglobulin-like domain superfamily [IPR036179]
A6NIE9	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
A6NIE9	Peptidase S1, PA clan [IPR009003]
A6NIH7	GMP phosphodiesterase, delta subunit superfamily [IPR037036]
A6NIH7	Immunoglobulin E-set [IPR014756]
A6NIK2	Leucine-rich repeat domain superfamily [IPR032675]
A6NIM6	MFS transporter superfamily [IPR036259]
A6NIN4	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NIR3	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NIR3	PH-like domain superfamily [IPR011993]
A6NIR3	ARFGAP/RecO-like zinc finger [IPR037278]
A6NIR3	ArfGAP domain superfamily [IPR038508]
A6NIV6	Leucine-rich repeat domain superfamily [IPR032675]
A6NIZ1	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A6NJ46	Homeobox-like domain superfamily [IPR009057]
A6NJ78	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
A6NJ78	S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain superfamily [IPR023397]
A6NJG2	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NJG6	Homeobox-like domain superfamily [IPR009057]
A6NJI9	Leucine-rich repeat domain superfamily [IPR032675]
A6NJL1	SCAN domain superfamily [IPR038269]
A6NJL1	Zinc finger C2H2 superfamily [IPR036236]
A6NJT0	Homeobox-like domain superfamily [IPR009057]
A6NJW4	Leucine-rich repeat domain superfamily [IPR032675]
A6NJW9	Immunoglobulin-like fold [IPR013783]
A6NJW9	Immunoglobulin-like domain superfamily [IPR036179]
A6NJY1	Sodium/solute  symporter  superfamily [IPR038770]
A6NJZ7	SH3-like domain superfamily [IPR036028]
A6NJZ7	Immunoglobulin-like fold [IPR013783]
A6NJZ7	Fibronectin type III superfamily [IPR036116]
A6NK02	B30.2/SPRY domain superfamily [IPR043136]
A6NK02	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NK02	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NK06	MmgE/PrpD superfamily [IPR036148]
A6NK06	MmgE/PrpD superfamily, domain 2 [IPR042188]
A6NK06	MmgE/PrpD superfamily, domain 1 [IPR042183]
A6NK44	Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase [IPR029068]
A6NK53	Zinc finger C2H2 superfamily [IPR036236]
A6NK53	KRAB domain superfamily [IPR036051]
A6NK58	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
A6NK59	SOCS box-like domain superfamily [IPR036036]
A6NK59	Ankyrin repeat-containing domain superfamily [IPR036770]
A6NK75	KRAB domain superfamily [IPR036051]
A6NK75	Zinc finger C2H2 superfamily [IPR036236]
A6NK89	Ubiquitin-like domain superfamily [IPR029071]
A6NK97	MFS transporter superfamily [IPR036259]
A6NKC9	SH2 domain superfamily [IPR036860]
A6NKD2	NAP-like superfamily [IPR037231]
A6NKF2	ARID DNA-binding domain superfamily [IPR036431]
A6NKG5	DNA/RNA polymerase superfamily [IPR043502]
A6NKG5	Reverse transcriptase/Diguanylate cyclase domain [IPR043128]
A6NKG5	Aspartic peptidase domain superfamily [IPR021109]
A6NKH3	Zinc-binding ribosomal protein [IPR011332]
A6NKH3	Ribosomal protein L37ae/L37e [IPR011331]
A6NKP2	NAD(P)-binding domain superfamily [IPR036291]
A6NKQ9	Cystine-knot cytokine [IPR029034]
A6NKT7	PH-like domain superfamily [IPR011993]
A6NKT7	Tetratricopeptide-like helical domain superfamily [IPR011990]
A6NKX4	MFS transporter superfamily [IPR036259]
A6NL99	Aquaporin-like [IPR023271]
A6NLC8	Histone-fold [IPR009072]
A6NLF2	TFIIS/LEDGF domain superfamily [IPR035441]
A6NLI5	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NLI5	B30.2/SPRY domain superfamily [IPR043136]
A6NLI5	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NLJ0	C2 domain superfamily [IPR035892]
A6NLP5	Tetratricopeptide-like helical domain superfamily [IPR011990]
A6NLU0	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
A6NLU0	B30.2/SPRY domain superfamily [IPR043136]
A6NLU0	Zinc finger, RING/FYVE/PHD-type [IPR013083]
A6NLU5	Immunoglobulin-like fold [IPR013783]
A6NLU5	Immunoglobulin-like domain superfamily [IPR036179]
A6NLW8	Homeobox-like domain superfamily [IPR009057]
A6NM10	Aquaporin-like [IPR023271]
A6NM11	Leucine-rich repeat domain superfamily [IPR032675]
A6NM28	KRAB domain superfamily [IPR036051]
A6NM28	Zinc finger C2H2 superfamily [IPR036236]
A6NM36	Leucine-rich repeat domain superfamily [IPR032675]
A6NM43	GroEL-like apical domain superfamily [IPR027409]
A6NM43	TCP-1-like chaperonin intermediate domain superfamily [IPR027410]
A6NM43	GroEL-like equatorial domain superfamily [IPR027413]
A6NM62	Leucine-rich repeat domain superfamily [IPR032675]
A6NMB1	Immunoglobulin-like fold [IPR013783]
A6NMB1	Immunoglobulin-like domain superfamily [IPR036179]
A6NMB9	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
A6NMK7	Zinc finger, CCCH-type superfamily [IPR036855]
A6NMS7	Leucine-rich repeat domain superfamily [IPR032675]
